Indicator Name,Indicator Code,Country Name,Country Code,Value_2022
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latin America & Caribbean (excluding high income),LAC,8.975875163
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,9.000893995
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Least developed countries: UN classification,LDC,3.65920774
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Low & middle income,LMY,8.052126486
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Low income,LIC,3.170534376
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lower middle income,LMC,6.00372995
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle East & North Africa,MEA,5.444058596
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle East & North Africa (excluding high income),MNA,5.649950872
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,5.675422966
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle income,MIC,8.627149217
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,North America,NAC,17.32801323
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Not classified,INX,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,OECD members,OED,17.98522559
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Other small states,OSS,5.759345812
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Pacific island small states,PSS,4.817685296
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Post-demographic dividend,PST,20.42808119
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Pre-demographic dividend,PRE,2.812252276
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Small states,SST,6.201496667
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Asia,SAS,6.441637158
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Asia (IDA & IBRD),TSA,6.441637158
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sub-Saharan Africa,SSF,3.042189228
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sub-Saharan Africa (excluding high income),SSA,3.04176715
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,3.042189228
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Upper middle income,UMC,11.63293746
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,World,WLD,9.805542434
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Afghanistan,AFG,43.13063354
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Albania,ALB,16.14661046
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Algeria,DZA,30.64324667
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,American Samoa,ASM,27.1466486
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Andorra,AND,12.79502405
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Angola,AGO,45.01513066
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Antigua and Barbuda,ATG,18.54729478
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Argentina,ARG,23.05333155
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Armenia,ARM,20.47776832
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Aruba,ABW,16.24078162
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Australia,AUS,18.1800467
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Austria,AUT,14.3780936
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Azerbaijan,AZE,23.48025801
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Bahamas, The",BHS,19.06269513
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Bahrain,BHR,20.18671637
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Bangladesh,BGD,25.96915856
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Barbados,BRB,16.92492055
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Belarus,BLR,16.77584827
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Belgium,BEL,16.53361422
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Belize,BLZ,27.73911381
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Benin,BEN,42.43100581
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Bermuda,BMU,14.7061573
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Bhutan,BTN,22.14312644
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Bolivia,BOL,30.82754491
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Bosnia and Herzegovina,BIH,14.86927662
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Botswana,BWA,32.60307965
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Brazil,BRA,20.27130947
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,British Virgin Islands,VGB,14.49631842
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Brunei Darussalam,BRN,22.05549425
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Bulgaria,BGR,13.99590944
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Burkina Faso,BFA,43.72298915
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Burundi,BDI,45.77144175
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cabo Verde,CPV,26.17915045
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cambodia,KHM,28.94865276
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cameroon,CMR,42.21082804
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Canada,CAN,15.57709487
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cayman Islands,CYM,16.76430562
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Central African Republic,CAF,48.13491533
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Chad,TCD,47.50923141
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Channel Islands,CHI,15.15079274
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Chile,CHL,18.31869981
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,China,CHN,17.24663889
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Colombia,COL,21.34293457
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Comoros,COM,38.03514332
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Congo, Dem. Rep.",COD,46.53746171
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Congo, Rep.",COG,41.0506691
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Costa Rica,CRI,20.18948126
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cote d'Ivoire,CIV,41.47590907
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Croatia,HRV,14.08363898
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cuba,CUB,15.72069634
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Curacao,CUW,17.15259451
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Cyprus,CYP,15.92911161
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Czechia,CZE,15.95247507
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Denmark,DNK,16.05972465
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Djibouti,DJI,30.39242146
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Dominica,DMA,19.6294896
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Dominican Republic,DOM,27.10820664
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ecuador,ECU,25.69309761
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Egypt, Arab Rep.",EGY,32.86094707
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,El Salvador,SLV,25.41542569
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Equatorial Guinea,GNQ,38.49121862
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Eritrea,ERI,39.19655682
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Estonia,EST,16.40617105
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Eswatini,SWZ,34.69407795
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ethiopia,ETH,39.62511138
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Faroe Islands,FRO,20.71972801
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Fiji,FJI,28.60918769
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Finland,FIN,15.17287701
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,France,FRA,17.19900193
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,French Polynesia,PYF,21.26557812
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Gabon,GAB,36.28412396
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Gambia, The",GMB,43.05596617
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Georgia,GEO,21.2641567
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Germany,DEU,13.9581767
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ghana,GHA,36.93739196
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Gibraltar,GIB,17.04033814
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Greece,GRC,13.86938394
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Greenland,GRL,20.85856976
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Grenada,GRD,23.96970603
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guam,GUM,26.05276103
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guatemala,GTM,32.39533347
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guinea,GIN,41.54167725
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guinea-Bissau,GNB,40.11373667
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Guyana,GUY,28.61422077
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Haiti,HTI,32.07621876
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Honduras,HND,30.11886626
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Hong Kong SAR, China",HKG,12.0406163
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Hungary,HUN,14.44149285
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Iceland,ISL,18.48626369
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,India,IND,25.30631086
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Indonesia,IDN,25.2064862
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Iran, Islamic Rep.",IRN,23.5657111
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Iraq,IRQ,37.73541813
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ireland,IRL,19.58422758
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Isle of Man,IMN,14.66762108
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Israel,ISR,28.06916648
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Italy,ITA,12.43024896
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Jamaica,JAM,19.83976668
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Japan,JPN,11.62272759
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Jordan,JOR,32.09421145
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kazakhstan,KAZ,29.6657521
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kenya,KEN,37.81143384
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kiribati,KIR,36.07822817
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Korea, Dem. People's Rep.",PRK,18.89794503
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Korea, Rep.",KOR,11.57164205
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kosovo,XKX,21.3297054
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kuwait,KWT,20.71512786
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Kyrgyz Republic,KGZ,34.4460694
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lao PDR,LAO,30.64221609
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Latvia,LVA,15.56033525
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lebanon,LBN,27.44178481
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lesotho,LSO,33.98019495
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Liberia,LBR,40.52253002
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Libya,LBY,28.29280713
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Liechtenstein,LIE,14.46334579
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lithuania,LTU,15.32371171
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Luxembourg,LUX,15.79990086
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Macao SAR, China",MAC,14.81820595
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Madagascar,MDG,39.07034898
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Malawi,MWI,42.59266206
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Malaysia,MYS,22.67285868
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Maldives,MDV,21.67923221
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mali,MLI,47.18901141
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Malta,MLT,13.14894822
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Marshall Islands,MHL,32.46048738
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mauritania,MRT,41.60560955
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mauritius,MUS,16.30800735
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mexico,MEX,24.50709487
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Micronesia, Fed. Sts.",FSM,30.30990505
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Moldova,MDA,19.31155736
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Monaco,MCO,13.03298692
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mongolia,MNG,32.46511706
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Montenegro,MNE,18.09514697
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Morocco,MAR,26.58429799
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Mozambique,MOZ,43.52109662
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Myanmar,MMR,24.64071614
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Namibia,NAM,36.24074678
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nauru,NRU,38.7748658
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nepal,NPL,28.88425204
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Netherlands,NLD,15.42492792
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,New Caledonia,NCL,22.21361922
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,New Zealand,NZL,18.70428232
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nicaragua,NIC,29.72407141
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Niger,NER,48.84560241
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Nigeria,NGA,43.04460946
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,North Macedonia,MKD,16.01059133
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Northern Mariana Islands,MNP,21.21248814
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Norway,NOR,16.7073188
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Oman,OMN,27.02687849
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Pakistan,PAK,36.56554279
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Palau,PLW,21.01969038
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Panama,PAN,26.13190346
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Papua New Guinea,PNG,34.24652618
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Paraguay,PRY,28.86686181
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Peru,PER,26.0067886
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Philippines,PHL,30.33615449
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Poland,POL,15.15051423
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Portugal,PRT,13.1825265
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Puerto Rico,PRI,13.43666398
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Qatar,QAT,15.81267935
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Romania,ROU,15.91887978
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Russian Federation,RUS,17.70425042
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Rwanda,RWA,38.46589504
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Samoa,WSM,37.57003714
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,San Marino,SMR,12.74193788
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sao Tome and Principe,STP,39.47057672
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Saudi Arabia,SAU,25.94687084
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Senegal,SEN,41.45018127
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Serbia,SRB,14.43618939
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Seychelles,SYC,23.1033855
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sierra Leone,SLE,38.9756032
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Singapore,SGP,11.83953949
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sint Maarten (Dutch part),SXM,10.99490662
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Slovak Republic,SVK,15.73960127
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Slovenia,SVN,15.11658405
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Solomon Islands,SLB,39.10945121
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Somalia,SOM,47.16447968
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Africa,ZAF,28.55079589
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Sudan,SSD,43.86520004
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Spain,ESP,13.79787237
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sri Lanka,LKA,22.81781042
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Kitts and Nevis,KNA,19.50689818
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Lucia,LCA,18.0390031
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Martin (French part),MAF,21.73728414
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,St. Vincent and the Grenadines,VCT,21.92501022
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sudan,SDN,40.92943637
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Suriname,SUR,26.24528651
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sweden,SWE,17.59978129
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Switzerland,CHE,15.04649291
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Syrian Arab Republic,SYR,31.41501213
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tajikistan,TJK,36.26956952
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tanzania,TZA,43.35746628
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Thailand,THA,15.51975664
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Timor-Leste,TLS,34.71198751
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Togo,TGO,39.96030038
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tonga,TON,34.25824112
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Trinidad and Tobago,TTO,19.04582133
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tunisia,TUN,24.84008528
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Turkiye,TUR,23.23264552
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Turkmenistan,TKM,31.1197313
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Turks and Caicos Islands,TCA,16.69164707
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Tuvalu,TUV,31.69340936
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Uganda,UGA,44.78138591
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Ukraine,UKR,15.42596787
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,United Arab Emirates,ARE,15.23215683
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,United Kingdom,GBR,17.46672113
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,United States,USA,17.95943811
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Uruguay,URY,19.09821612
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Uzbekistan,UZB,30.2113376
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Vanuatu,VUT,39.39318817
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Venezuela, RB",VEN,27.57423137
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Vietnam,VNM,22.39013692
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Virgin Islands (U.S.),VIR,19.17961092
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,West Bank and Gaza,PSE,38.76960164
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,"Yemen, Rep.",YEM,39.49724296
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Zambia,ZMB,42.85655302
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Zimbabwe,ZWE,40.63400304
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Africa Eastern and Southern,AFE,41.12332315
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Africa Western and Central,AFW,42.85234487
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Arab World,ARB,32.96116424
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Caribbean small states,CSS,21.45990197
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Central Europe and the Baltics,CEB,15.25627107
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Early-demographic dividend,EAR,27.82213128
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,East Asia & Pacific,EAS,19.00166903
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,East Asia & Pacific (excluding high income),EAP,19.73783154
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,19.74835742
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Euro area,EMU,14.63837776
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Europe & Central Asia,ECS,17.88414266
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Europe & Central Asia (excluding high income),ECA,21.40151655
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,20.60011689
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,European Union,EUU,14.83614539
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Fragile and conflict affected situations,FCS,39.76003493
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Heavily indebted poor countries (HIPC),HPC,42.21379145
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,High income,HIC,16.04065199
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,IBRD only,IBD,22.63523418
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,IDA & IBRD total,IBT,26.89772018
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,IDA blend,IDB,38.96834945
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,IDA only,IDX,37.94399841
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,IDA total,IDA,38.2823379
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Late-demographic dividend,LTE,18.3820389
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Latin America & Caribbean,LCN,23.23384332
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Latin America & Caribbean (excluding high income),LAC,23.26116935
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,23.42490798
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Least developed countries: UN classification,LDC,38.7324801
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Low & middle income,LMY,26.98994383
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Low income,LIC,41.79264338
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Lower middle income,LMC,29.66023101
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Middle East & North Africa,MEA,29.80322443
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Middle East & North Africa (excluding high income),MNA,30.76148304
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,30.6651527
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Middle income,MIC,25.24627321
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,North America,NAC,17.70975822
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Not classified,INX,..
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,OECD members,OED,17.22607105
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Other small states,OSS,29.85387995
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Pacific island small states,PSS,34.32573293
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Post-demographic dividend,PST,15.50225599
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Pre-demographic dividend,PRE,43.05650645
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Small states,SST,28.67091809
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Asia,SAS,27.15667617
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Asia (IDA & IBRD),TSA,27.15667617
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sub-Saharan Africa,SSF,41.82330135
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Sub-Saharan Africa (excluding high income),SSA,41.82484801
