Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Eswatini,SWZ,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Eswatini,SWZ,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Eswatini,SWZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,38.17
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,4039.518036
Eswatini,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.101761453
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10782.15137
Eswatini,SWZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9920
Eswatini,SWZ,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Eswatini,SWZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Eswatini,SWZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Eswatini,SWZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,34.69407795
Eswatini,SWZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.3046172
Eswatini,SWZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.00130485
Ethiopia,ETH,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Ethiopia,ETH,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Ethiopia,ETH,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.487921613
Ethiopia,ETH,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Ethiopia,ETH,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Ethiopia,ETH,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Ethiopia,ETH,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Ethiopia,ETH,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,77.345
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,1027.585918
Ethiopia,ETH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.673584075
Ethiopia,ETH,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2811.581744
Ethiopia,ETH,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2800
Ethiopia,ETH,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Ethiopia,ETH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Ethiopia,ETH,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Ethiopia,ETH,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.62511138
Ethiopia,ETH,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.23393476
Ethiopia,ETH,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.140953859
Faroe Islands,FRO,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Faroe Islands,FRO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Faroe Islands,FRO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,29.1817568
Faroe Islands,FRO,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Faroe Islands,FRO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Faroe Islands,FRO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Faroe Islands,FRO,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Faroe Islands,FRO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Faroe Islands,FRO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
Faroe Islands,FRO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Faroe Islands,FRO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..
Faroe Islands,FRO,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Faroe Islands,FRO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Faroe Islands,FRO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Faroe Islands,FRO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.71972801
Faroe Islands,FRO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.37089255
Faroe Islands,FRO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.90937944
Fiji,FJI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Fiji,FJI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Fiji,FJI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.005632831
Fiji,FJI,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Fiji,FJI,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Fiji,FJI,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Fiji,FJI,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Fiji,FJI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.235
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,5316.658385
Fiji,FJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,15.48088283
Fiji,FJI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14125.29575
Fiji,FJI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13370
Fiji,FJI,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Fiji,FJI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Fiji,FJI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Fiji,FJI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.60918769
Fiji,FJI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.49282293
Fiji,FJI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.897989387
Finland,FIN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Finland,FIN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Finland,FIN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,37.81283677
Finland,FIN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Finland,FIN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Finland,FIN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Finland,FIN,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Finland,FIN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,55.818
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,50536.62447
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.792360795
Finland,FIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,59026.70734
Finland,FIN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,58950
Finland,FIN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Finland,FIN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Finland,FIN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Finland,FIN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.17287701
Finland,FIN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.55241204
Finland,FIN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,23.27471096
France,FRA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
France,FRA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
France,FRA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,35.4228122
France,FRA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
France,FRA,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
France,FRA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
France,FRA,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
France,FRA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.076
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,40963.83734
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.281547291
France,FRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,55492.56555
France,FRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,57090
France,FRA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
France,FRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
France,FRA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
France,FRA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.19900193
France,FRA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.1425781
France,FRA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,21.65841996
French Polynesia,PYF,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
French Polynesia,PYF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
French Polynesia,PYF,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.6674782
French Polynesia,PYF,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
French Polynesia,PYF,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
French Polynesia,PYF,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
French Polynesia,PYF,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
French Polynesia,PYF,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,48.599
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,..
French Polynesia,PYF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
French Polynesia,PYF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
French Polynesia,PYF,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..
French Polynesia,PYF,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
French Polynesia,PYF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
French Polynesia,PYF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
French Polynesia,PYF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.26557812
French Polynesia,PYF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.66337555
French Polynesia,PYF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.07104633
Gabon,GAB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Gabon,GAB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Gabon,GAB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.496705751
Gabon,GAB,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Gabon,GAB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Gabon,GAB,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Gabon,GAB,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Gabon,GAB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,37.423
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,8820.347338
Gabon,GAB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.974772837
Gabon,GAB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16470.58354
Gabon,GAB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14880
Gabon,GAB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Gabon,GAB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Gabon,GAB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Gabon,GAB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.28412396
Gabon,GAB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.82896556
Gabon,GAB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.886910486
"Gambia, The",GMB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
"Gambia, The",GMB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
"Gambia, The",GMB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.450090188
"Gambia, The",GMB,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
"Gambia, The",GMB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
"Gambia, The",GMB,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
"Gambia, The",GMB,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
"Gambia, The",GMB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.545
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,840.0101934
"Gambia, The",GMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.36165777
"Gambia, The",GMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2509.829512
"Gambia, The",GMB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2470
"Gambia, The",GMB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
"Gambia, The",GMB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
"Gambia, The",GMB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
"Gambia, The",GMB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.05596617
"Gambia, The",GMB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.51795497
"Gambia, The",GMB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.426078865
Georgia,GEO,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Georgia,GEO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Georgia,GEO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.78057198
Georgia,GEO,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Georgia,GEO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Georgia,GEO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Georgia,GEO,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Georgia,GEO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.561
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,6627.70698
Georgia,GEO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.993287504
Georgia,GEO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20113.37724
Georgia,GEO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,18830
Georgia,GEO,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Georgia,GEO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Georgia,GEO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..
Georgia,GEO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.2641567
Georgia,GEO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.12727803
Georgia,GEO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.60856528
Germany,DEU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..
Germany,DEU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
Germany,DEU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,35.22508026
Germany,DEU,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..
Germany,DEU,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..
Germany,DEU,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..
Germany,DEU,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..
Germany,DEU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,59.694
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,48432.45587
Germany,DEU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.715380074
Germany,DEU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,63149.59869
Germany,DEU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,65300
Germany,DEU,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Germany,DEU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
